集計上の作物分類,作物名,用途,登録番号,農薬の種類,農薬の名称,適用病害虫雑草名,使用方法
稲,直播水稲,除草剤,24326,テフリルトリオン・ピラクロニル・プロピリスルフロン水和剤,アットウＺフロアブル,一年生雑草,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,24241,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ４００ＦＧ,ウリカワ,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24241,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ４００ＦＧ,セリ,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24241,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ４００ＦＧ,ヒルムシロ,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24241,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ４００ＦＧ,ホタルイ,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24241,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ４００ＦＧ,マツバイ,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24241,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ４００ＦＧ,ミズガヤツリ,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24241,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ４００ＦＧ,一年生雑草,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,23114,ピリミスルファン粒剤,アトトリ１キロ粒剤,オモダカ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23114,ピリミスルファン粒剤,アトトリ１キロ粒剤,クログワイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23843,ピリミスルファン剤,アトトリ豆つぶ２５０,オモダカ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23843,ピリミスルファン剤,アトトリ豆つぶ２５０,クログワイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23987,ピラゾスルフロンエチル・ブタクロール・ベンゾビシクロン粒剤,アネシス１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23987,ピラゾスルフロンエチル・ブタクロール・ベンゾビシクロン粒剤,アネシス１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23987,ピラゾスルフロンエチル・ブタクロール・ベンゾビシクロン粒剤,アネシス１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23987,ピラゾスルフロンエチル・ブタクロール・ベンゾビシクロン粒剤,アネシス１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23987,ピラゾスルフロンエチル・ブタクロール・ベンゾビシクロン粒剤,アネシス１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23987,ピラゾスルフロンエチル・ブタクロール・ベンゾビシクロン粒剤,アネシス１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23987,ピラゾスルフロンエチル・ブタクロール・ベンゾビシクロン粒剤,アネシス１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24060,トリアファモン・フェンキノトリオン・フェントラザミド粒剤,アバンティ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24060,トリアファモン・フェンキノトリオン・フェントラザミド粒剤,アバンティ１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24060,トリアファモン・フェンキノトリオン・フェントラザミド粒剤,アバンティ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24060,トリアファモン・フェンキノトリオン・フェントラザミド粒剤,アバンティ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24060,トリアファモン・フェンキノトリオン・フェントラザミド粒剤,アバンティ１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24060,トリアファモン・フェンキノトリオン・フェントラザミド粒剤,アバンティ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24060,トリアファモン・フェンキノトリオン・フェントラザミド粒剤,アバンティ１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24086,トリアファモン・フェンキノトリオン・フェントラザミド水和剤,アバンティフロアブル,ウリカワ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24086,トリアファモン・フェンキノトリオン・フェントラザミド水和剤,アバンティフロアブル,セリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24086,トリアファモン・フェンキノトリオン・フェントラザミド水和剤,アバンティフロアブル,ヒルムシロ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24086,トリアファモン・フェンキノトリオン・フェントラザミド水和剤,アバンティフロアブル,ホタルイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24086,トリアファモン・フェンキノトリオン・フェントラザミド水和剤,アバンティフロアブル,マツバイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24086,トリアファモン・フェンキノトリオン・フェントラザミド水和剤,アバンティフロアブル,ミズガヤツリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24086,トリアファモン・フェンキノトリオン・フェントラザミド水和剤,アバンティフロアブル,一年生雑草,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24361,ピラゾスルフロンエチル・ピリフタリド・プレチラクロール・メソトリオン粒剤,アピログロウＭＸエアー粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24361,ピラゾスルフロンエチル・ピリフタリド・プレチラクロール・メソトリオン粒剤,アピログロウＭＸエアー粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24361,ピラゾスルフロンエチル・ピリフタリド・プレチラクロール・メソトリオン粒剤,アピログロウＭＸエアー粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24361,ピラゾスルフロンエチル・ピリフタリド・プレチラクロール・メソトリオン粒剤,アピログロウＭＸエアー粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24361,ピラゾスルフロンエチル・ピリフタリド・プレチラクロール・メソトリオン粒剤,アピログロウＭＸエアー粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24361,ピラゾスルフロンエチル・ピリフタリド・プレチラクロール・メソトリオン粒剤,アピログロウＭＸエアー粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24361,ピラゾスルフロンエチル・ピリフタリド・プレチラクロール・メソトリオン粒剤,アピログロウＭＸエアー粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23534,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,アルファープロ１キロ粒剤７５,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23534,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,アルファープロ１キロ粒剤７５,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23534,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,アルファープロ１キロ粒剤７５,ヘラオモダカ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23534,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,アルファープロ１キロ粒剤７５,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23534,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,アルファープロ１キロ粒剤７５,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23534,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,アルファープロ１キロ粒剤７５,水田一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24160,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,アルファープロＬ豆つぶ２５０,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24160,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,アルファープロＬ豆つぶ２５０,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24160,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,アルファープロＬ豆つぶ２５０,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24160,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,アルファープロＬ豆つぶ２５０,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24160,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,アルファープロＬ豆つぶ２５０,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24160,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,アルファープロＬ豆つぶ２５０,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24160,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,アルファープロＬ豆つぶ２５０,水田一年生雑草,湛水散布又は無人航空機による散布
