集計上の作物分類,作物名,用途,登録番号,農薬の種類,農薬の名称,適用病害虫雑草名,使用方法
いも類,ばれいしょ,殺菌剤,22098,フルオピコリド・プロパモカルブ塩酸塩水和剤,リライアブルフロアブル,疫病,無人航空機による散布
いも類,ばれいしょ,殺菌剤,22344,マンゼブ水和剤,グリーンダイセンＭ水和剤,疫病,無人航空機による散布
いも類,ばれいしょ,殺菌剤,22345,マンゼブ水和剤,ジマンダイセン水和剤,疫病,無人航空機による散布
いも類,ばれいしょ,殺虫剤,22669,イミダクロプリド水和剤,ホクサンアドマイヤー顆粒水和剤,アブラムシ類,無人航空機による散布
いも類,ばれいしょ,殺虫剤,22669,イミダクロプリド水和剤,ホクサンアドマイヤー顆粒水和剤,オオニジュウヤホシテントウ,無人航空機による散布
いも類,ばれいしょ,殺虫剤,23187,スピロテトラマト水和剤,モベントフロアブル,アブラムシ類,無人航空機による散布
いも類,ばれいしょ,殺菌剤,23455,アメトクトラジン・ジメトモルフ水和剤,ザンプロＤＭフロアブル,疫病,無人航空機による散布
いも類,やまのいも,殺菌剤,14228,チオファネートメチル水和剤,トップジンＭゾル,炭疽病,無人航空機による散布
いも類,やまのいも,殺菌剤,14228,チオファネートメチル水和剤,トップジンＭゾル,葉渋病,無人航空機による散布
いも類,やまのいも,殺菌剤,14230,チオファネートメチル水和剤,ホクコートップジンＭゾル,炭疽病,無人航空機による散布
いも類,やまのいも,殺菌剤,14230,チオファネートメチル水和剤,ホクコートップジンＭゾル,葉渋病,無人航空機による散布
いも類,やまのいも,殺虫剤,17541,エトフェンプロックス乳剤,トレボンエアー,アブラムシ類,無人ﾍﾘｺﾌﾟﾀｰによる散布
いも類,やまのいも,殺虫剤,17541,エトフェンプロックス乳剤,トレボンエアー,ヤマノイモコガ,無人ﾍﾘｺﾌﾟﾀｰによる散布
いも類,やまのいも,殺菌剤,19884,イミノクタジンアルベシル酸塩水和剤,ベルクートフロアブル,葉渋病,無人航空機による散布
いも類,やまのいも,殺虫剤,24016,スルホキサフロル水和剤,トランスフォームフロアブル,アブラムシ類,無人航空機による散布
いも類,やまのいも,殺虫剤,24017,スルホキサフロル水和剤,日産トランスフォームフロアブル,アブラムシ類,無人航空機による散布
いも類,やまのいも,殺虫剤,24018,スルホキサフロル水和剤,ホクコートランスフォームフロアブル,アブラムシ類,無人航空機による散布
豆類（種実）,あずき,殺虫剤,17541,エトフェンプロックス乳剤,トレボンエアー,アズキノメイガ,無人ﾍﾘｺﾌﾟﾀｰによる散布
豆類（種実）,だいず,殺虫剤,4962,ＭＥＰ乳剤,住化スミチオン乳剤,ウコンノメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,4962,ＭＥＰ乳剤,住化スミチオン乳剤,カメムシ類,無人航空機による散布
豆類（種実）,だいず,殺虫剤,4962,ＭＥＰ乳剤,住化スミチオン乳剤,シロイチモジマダラメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,4962,ＭＥＰ乳剤,住化スミチオン乳剤,ダイズサヤタマバエ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,4962,ＭＥＰ乳剤,住化スミチオン乳剤,ダイズサヤムシガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,4962,ＭＥＰ乳剤,住化スミチオン乳剤,マメシンクイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,4982,ＭＥＰ乳剤,日産スミチオン乳剤,ウコンノメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,4982,ＭＥＰ乳剤,日産スミチオン乳剤,カメムシ類,無人航空機による散布
豆類（種実）,だいず,殺虫剤,4982,ＭＥＰ乳剤,日産スミチオン乳剤,シロイチモジマダラメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,4982,ＭＥＰ乳剤,日産スミチオン乳剤,ダイズサヤタマバエ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,4982,ＭＥＰ乳剤,日産スミチオン乳剤,ダイズサヤムシガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,4982,ＭＥＰ乳剤,日産スミチオン乳剤,マメシンクイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,4991,ＭＥＰ乳剤,ホクコースミチオン乳剤,ウコンノメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,4991,ＭＥＰ乳剤,ホクコースミチオン乳剤,カメムシ類,無人航空機による散布
豆類（種実）,だいず,殺虫剤,4991,ＭＥＰ乳剤,ホクコースミチオン乳剤,シロイチモジマダラメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,4991,ＭＥＰ乳剤,ホクコースミチオン乳剤,ダイズサヤタマバエ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,4991,ＭＥＰ乳剤,ホクコースミチオン乳剤,ダイズサヤムシガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,4991,ＭＥＰ乳剤,ホクコースミチオン乳剤,マメシンクイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,5042,ＭＥＰ乳剤,日農スミチオン乳剤,ウコンノメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,5042,ＭＥＰ乳剤,日農スミチオン乳剤,カメムシ類,無人航空機による散布
豆類（種実）,だいず,殺虫剤,5042,ＭＥＰ乳剤,日農スミチオン乳剤,シロイチモジマダラメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,5042,ＭＥＰ乳剤,日農スミチオン乳剤,ダイズサヤタマバエ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,5042,ＭＥＰ乳剤,日農スミチオン乳剤,ダイズサヤムシガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,5042,ＭＥＰ乳剤,日農スミチオン乳剤,マメシンクイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,5052,ＭＥＰ乳剤,サンケイスミチオン乳剤,ウコンノメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,5052,ＭＥＰ乳剤,サンケイスミチオン乳剤,カメムシ類,無人航空機による散布
豆類（種実）,だいず,殺虫剤,5052,ＭＥＰ乳剤,サンケイスミチオン乳剤,シロイチモジマダラメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,5052,ＭＥＰ乳剤,サンケイスミチオン乳剤,ダイズサヤタマバエ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,5052,ＭＥＰ乳剤,サンケイスミチオン乳剤,ダイズサヤムシガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,5052,ＭＥＰ乳剤,サンケイスミチオン乳剤,マメシンクイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,9576,ＭＥＰ乳剤,クミアイスミチオン乳剤,ウコンノメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,9576,ＭＥＰ乳剤,クミアイスミチオン乳剤,カメムシ類,無人航空機による散布
豆類（種実）,だいず,殺虫剤,9576,ＭＥＰ乳剤,クミアイスミチオン乳剤,シロイチモジマダラメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,9576,ＭＥＰ乳剤,クミアイスミチオン乳剤,ダイズサヤタマバエ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,9576,ＭＥＰ乳剤,クミアイスミチオン乳剤,ダイズサヤムシガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,9576,ＭＥＰ乳剤,クミアイスミチオン乳剤,マメシンクイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,12257,ＭＥＰ乳剤,サンケイスミチオン乳剤,ウコンノメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,12257,ＭＥＰ乳剤,サンケイスミチオン乳剤,カメムシ類,無人航空機による散布
豆類（種実）,だいず,殺虫剤,12257,ＭＥＰ乳剤,サンケイスミチオン乳剤,シロイチモジマダラメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,12257,ＭＥＰ乳剤,サンケイスミチオン乳剤,ダイズサヤタマバエ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,12257,ＭＥＰ乳剤,サンケイスミチオン乳剤,ダイズサヤムシガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,12257,ＭＥＰ乳剤,サンケイスミチオン乳剤,マメシンクイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,12333,ＭＥＰ乳剤,一農スミチオン乳剤,ウコンノメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,12333,ＭＥＰ乳剤,一農スミチオン乳剤,カメムシ類,無人航空機による散布
豆類（種実）,だいず,殺虫剤,12333,ＭＥＰ乳剤,一農スミチオン乳剤,シロイチモジマダラメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,12333,ＭＥＰ乳剤,一農スミチオン乳剤,ダイズサヤタマバエ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,12333,ＭＥＰ乳剤,一農スミチオン乳剤,ダイズサヤムシガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,12333,ＭＥＰ乳剤,一農スミチオン乳剤,マメシンクイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,13175,アセフェート水和剤,ホクコーオルトラン水和剤,アブラムシ類,無人航空機による散布
豆類（種実）,だいず,殺菌剤,14228,チオファネートメチル水和剤,トップジンＭゾル,紫斑病,無人航空機による散布
豆類（種実）,だいず,殺菌剤,14230,チオファネートメチル水和剤,ホクコートップジンＭゾル,紫斑病,無人航空機による散布
豆類（種実）,だいず,殺虫剤,15350,ＭＥＰ乳剤,理研スミチオン乳剤,ウコンノメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,15350,ＭＥＰ乳剤,理研スミチオン乳剤,カメムシ類,無人航空機による散布
豆類（種実）,だいず,殺虫剤,15350,ＭＥＰ乳剤,理研スミチオン乳剤,シロイチモジマダラメイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,15350,ＭＥＰ乳剤,理研スミチオン乳剤,ダイズサヤタマバエ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,15350,ＭＥＰ乳剤,理研スミチオン乳剤,ダイズサヤムシガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,15350,ＭＥＰ乳剤,理研スミチオン乳剤,マメシンクイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,15957,ペルメトリン乳剤,アディオン乳剤,ジャガイモヒゲナガアブラムシ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,15957,ペルメトリン乳剤,アディオン乳剤,マメシンクイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,15959,ペルメトリン乳剤,ホクコーアディオン乳剤,ジャガイモヒゲナガアブラムシ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,15959,ペルメトリン乳剤,ホクコーアディオン乳剤,マメシンクイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,15960,ペルメトリン乳剤,サンケイアディオン乳剤,ジャガイモヒゲナガアブラムシ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,15960,ペルメトリン乳剤,サンケイアディオン乳剤,マメシンクイガ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,17121,クロルフルアズロン乳剤,石原アタブロン乳剤,ハスモンヨトウ,無人航空機による散布
豆類（種実）,だいず,殺虫剤,17541,エトフェンプロックス乳剤,トレボンエアー,カメムシ類,無人ﾍﾘｺﾌﾟﾀｰによる散布
豆類（種実）,だいず,殺虫剤,17541,エトフェンプロックス乳剤,トレボンエアー,ハスモンヨトウ,無人ﾍﾘｺﾌﾟﾀｰによる散布
豆類（種実）,だいず,殺虫剤,17733,テフルベンズロン乳剤,クミアイノーモルト乳剤,ハスモンヨトウ,無人航空機による散布
